2294,4,down,flat,up
"4054,3","4017,2","3948,6","3871,4",0
"4030,9","4020,9","3958,5","3874,3",1
"4003,9","4026,7","3963,7",3878,2
"4039,1","4034,6","3971,5",3885,1
"4069,6","4039,3","3979,6","3891,3",1
"4051,6","4041,7","3986,2","3896,9",1
"4041,9","4041,5","3995,3","3903,2",2
4069,"4045,9","4009,8","3912,3",1
"4099,5","4061,1","4022,1","3922,3",1
"4099,5","4073,3","4029,4","3930,7",1
"4092,9","4076,5","4035,4","3937,7",1
"4098,2","4081,4","4041,3","3944,7",1
4099,4090,"4047,3","3951,6",1
"4103,5",4099,"4052,2","3957,6",2
"4130,8","4107,7",4061,3964,1
"4151,8",4114,"4070,3","3969,9",1
"4154,7","4123,4","4077,3","3975,9",0
"4127,3","4123,8","4080,5",3980,0
"4073,8","4116,5","4082,1","3982,9",0
"4031,7","4104,6","4080,3","3985,6",1
"4011,4","4090,2","4077,8",3988,2
4040,"4078,6","4081,2","3992,1",2
"4090,4","4072,6","4086,4","3996,6",0
"4088,8","4059,8","4086,1","3999,4",0
"4050,7","4050,7","4084,5","4001,7",1
"4047,5","4052,2","4085,7","4004,7",0
"4040,5","4053,3","4084,4","4007,1",1
"4005,3","4050,5","4079,4","4009,6",1
"4003,2","4042,7","4074,7","4012,8",1
"4004,9","4026,1","4069,9","4014,8",1
"3978,9","4011,3","4063,3","4017,1",0
"3946,3","3996,3","4054,7","4019,6",0
"3903,4","3970,2","4043,8","4019,1",0
"3829,4",3936,"4027,3","4016,4",0
"3738,7",3894,"4004,6","4012,2",2
"3741,4","3861,2","3986,3","4009,9",1
3799,"3835,2",3969,"4008,8",2
"3858,1","3826,7","3959,3","4010,9",1
"3898,6","3821,5","3951,5","4011,5",1
"3903,2","3826,6","3946,5","4010,8",2
"3941,3","3853,5","3944,5","4010,7",1
"3970,6","3892,9","3939,6","4010,5",1
"3974,7","3920,1","3932,9","4010,5",1
"3982,4","3945,3","3928,9",4010,2
"4006,1","3962,4","3928,4",4011,0
"4006,8","3976,2","3924,8","4011,5",2
4022,"3996,3","3926,6","4012,2",1
"4048,8","4006,9","3929,2","4012,4",1
"4042,3","4016,8","3930,5","4012,9",1
4045,4027,"3933,2","4012,8",1
"4038,2","4032,8","3936,4","4012,2",2
"4045,1","4038,1","3943,1","4013,4",1
"4050,3","4045,2","3951,1","4014,1",0
"4007,7",4034,"3960,9","4012,2",1
"3991,4","4028,8","3976,4","4010,9",0
"3988,3","4018,6","3985,6","4009,6",1
"3972,4","4008,1","3993,7","4008,2",0
"3927,9","3987,1","3992,6",4004,1
"3894,9","3965,2","3993,4",4000,2
"3956,6","3960,3","3997,9","3998,3",1
"4013,3","3966,8","4000,6","3996,8",1
"4033,6","3972,4","4004,2","3995,7",1
"4056,5","3986,3","4008,7","3995,1",2
"4086,3","4004,9","4014,6",3995,1
"4105,9","4037,1","4018,7","3994,1",1
"4107,8","4065,7","4024,7","3993,2",1
"4102,8","4078,9","4026,8",3992,0
4070,"4081,9","4026,8","3990,9",0
4024,"4076,2",4025,3990,2
"4031,4","4074,8","4025,5","3990,9",0
"4032,6","4060,8","4024,4","3990,9",2
"4029,9","4053,1","4023,9","3990,5",1
"4055,3","4045,8","4024,9","3989,5",0
"4040,7","4035,3","4027,3","3988,6",1
"4021,1","4031,8","4027,9","3988,3",1
"4004,3","4029,7","4028,9","3986,9",0
"3965,7","4013,1","4027,2","3985,3",2
"3959,8","4008,9",4032,"3985,1",2
"4002,9","4005,3",4038,"3985,3",0
"4009,3","3995,7","4037,3","3985,2",0
"3948,9","3979,1","4031,6","3984,1",1
"3911,9","3964,6","4025,2","3983,9",1
"3922,9","3955,9","4018,2","3984,9",1
"3923,1","3952,4","4008,8","3987,6",2
"3934,1","3948,5",4001,"3992,7",1
"3946,8","3936,3","3992,7","3995,8",2
"3974,4","3938,6","3988,2","3999,7",0
"3985,6","3946,8","3984,3","4000,9",0
"3927,3",3943,"3978,5","4000,9",1
"3890,3","3937,5","3970,2","4000,4",1
3877,"3929,8",3963,"3998,3",1
"3867,7","3918,5","3953,9","3996,3",0
3855,"3903,6","3942,9","3993,5",2
"3858,3","3885,3","3935,7","3991,3",0
"3841,9","3862,5",3925,"3986,9",1
"3806,4","3850,8","3915,9","3983,3",2
"3836,1",3847,"3912,1","3979,5",0
"3835,7",3839,"3903,5","3974,8",1
"3799,6","3827,6","3891,7","3969,8",2
3808,"3825,5","3883,4","3965,3",1
"3811,7","3814,3",3878,"3960,7",2
"3838,4","3824,5",3876,3957,1
"3874,2","3833,7","3873,1","3953,7",0
"3829,6","3822,7","3866,7","3949,9",1
"3786,3","3819,5","3858,4","3945,5",1
"3790,7","3820,1","3851,1",3942,2
"3824,2","3824,2","3843,3","3939,5",2
"3888,1",3842,"3841,3","3940,4",2
"3953,2",3857,"3845,9","3941,9",1
"3994,8","3876,4","3851,8","3941,9",1
"4005,3","3907,2","3858,7","3941,6",1
"3991,1","3934,9","3864,1","3940,2",1
"3970,1","3958,5","3870,3","3938,1",1
"3970,7","3976,7","3875,3","3935,6",0
"3946,8","3975,2","3880,8","3931,7",0
"3860,5","3950,3","3880,7","3925,7",0
"3790,2","3916,8","3876,2","3919,2",1
"3783,1","3886,8","3875,5","3914,2",0
"3772,3","3854,2","3873,4","3909,2",1
"3738,9","3820,7","3868,6","3902,5",0
"3688,7","3773,7","3861,1","3895,4",2
"3672,8","3742,4",3852,"3888,3",2
"3724,8","3734,9","3846,2","3882,2",2
"3785,7","3741,2","3847,6","3878,1",1
"3829,7","3748,2","3850,5","3874,5",1
"3827,8",3757,"3851,3",3871,1
"3800,4","3765,8","3848,1","3867,9",0
3761,"3777,7","3838,6",3863,1
"3723,4","3780,2","3825,2","3856,7",0
"3692,7","3768,5","3808,4","3850,4",0
"3630,4","3735,9","3787,7",3844,0
"3555,4","3690,2","3764,9","3836,1",0
"3486,1","3638,2","3739,3","3826,5",0
"3384,9","3571,4","3706,3","3814,6",0
"3299,5","3506,4","3674,5","3801,1",0
"3201,9","3422,5","3640,4","3784,8",2
"3150,7","3351,5","3610,6","3768,2",0
"3089,6","3267,9","3571,1",3749,2
"3046,3","3206,1",3538,3733,2
"3151,8","3172,4","3512,4","3719,4",1
"3226,5","3160,8","3491,8","3706,9",1
3235,3154,"3468,6","3694,1",1
"3242,6","3172,4","3443,6","3682,4",0
"3165,2","3158,1","3406,5","3666,4",0
"3046,5","3160,1","3365,2","3650,6",2
"3034,2","3154,7","3327,2","3635,5",2
"3067,9","3136,2",3292,"3619,9",2
3112,"3121,9","3262,3","3606,5",1
"3129,3",3106,"3232,6","3593,1",0
"3103,3","3082,1","3203,3","3578,4",2
"3120,9","3093,3","3181,6","3565,4",1
3157,"3113,7","3163,5","3551,1",2
"3208,3",3143,"3153,8","3538,8",1
"3261,3",3169,"3151,1","3528,4",0
"3207,2","3170,2","3144,6","3515,6",0
3074,"3153,2","3138,3","3499,7",0
"2982,6","3135,7","3127,8",3482,2
"3019,4","3124,2","3131,3",3465,1
"3079,5","3113,6","3131,1",3447,0
"3030,2","3073,3","3119,2","3426,4",0
"2914,7","3014,6","3099,9","3403,4",2
"2874,9","2978,4","3083,1","3381,7",2
2922,"2971,2","3067,9","3361,5",2
"2997,4","2982,6","3066,4","3342,8",1
"3038,4","2976,6","3067,1","3325,1",0
"2985,5","2955,7","3061,5","3307,8",2
2962,"2957,1","3056,5",3292,0
"2959,9","2968,7","3046,3","3274,9",0
"2858,8","2952,5","3029,4","3255,5",1
"2795,9","2932,6","3015,6","3237,2",2
"2834,7",2906,"3000,8","3221,3",2
"2941,4","2904,9",2994,"3207,9",1
"3009,5","2912,9","2980,9","3192,7",2
"3011,6","2919,1",2969,"3176,9",0
"3004,8","2925,7","2960,7","3159,7",0
"2954,4","2946,4","2957,1",3142,0
"2888,7","2952,2","2951,3","3123,2",2
"2912,2","2968,6","2946,3",3108,2
"3024,6",2976,"2945,8","3095,3",1
"3085,5","2990,3","2951,9","3083,8",2
"3128,5","3009,4","2967,2","3075,2",1
"3157,5","3033,9","2980,1","3067,8",2
"3191,6","3077,2","2994,2","3063,4",0
"3208,4","3125,2","3001,2","3060,8",2
"3202,4","3160,1","3010,6","3059,6",0
3192,3173,"3021,9","3060,4",1
"3153,6","3179,5","3029,7","3059,7",1
"3149,2","3178,9","3040,8","3062,8",0
"3120,7",3169,"3055,9","3062,7",2
"3127,7","3160,7",3074,"3061,8",2
"3195,9","3165,5",3092,"3061,4",0
"3197,4","3159,2","3099,6","3060,3",1
3172,"3159,7","3108,3","3058,6",2
"3269,1","3192,2","3125,3","3064,5",1
"3358,6","3219,6","3143,7","3071,1",0
"3295,7","3242,3","3159,5","3074,9",0
"3155,6","3227,5","3170,4","3074,6",2
"3089,5","3211,8","3177,2",3074,2
3153,"3214,9","3183,2","3075,5",0
"3159,5","3208,3","3184,6","3076,3",1
"3113,6","3170,4","3181,7","3075,3",2
"3123,5","3141,1","3181,2","3074,9",0
"3109,2","3117,1","3173,5","3071,3",1
3070,"3116,6","3167,4","3067,3",2
"3107,1","3122,2","3163,9","3067,3",0
"3129,2","3109,8","3161,1","3069,5",0
3079,"3099,2","3156,5","3071,1",1
3057,"3093,7","3151,9",3071,0
"3037,6","3074,7","3148,2","3069,5",1
"3003,7","3063,5","3139,4","3069,9",0
2946,"3039,2","3123,2","3070,7",1
"2882,8","2999,4",3108,"3070,2",0
"2846,6","2958,5","3090,6","3067,7",1
"2822,3","2926,1","3063,3","3063,2",2
"2839,6","2896,4","3038,7","3059,8",2
2935,"2896,7","3027,2","3061,2",1
"3019,8",2901,"3025,2","3062,1",2
"3090,7","2938,1","3027,4","3066,4",1
"3142,3","2975,1","3024,1","3073,4",2
"3147,5","3024,1","3026,2","3080,5",2
"3183,1","3078,2",3031,"3087,3",1
"3190,5","3124,3","3032,9","3090,5",1
"3177,8","3147,6","3037,9","3094,1",0
"3135,7","3157,4","3039,4","3095,4",2
"3133,9","3159,9","3040,6","3099,2",0
3131,"3154,2","3039,6","3102,5",1
"3084,2","3141,9","3041,1","3107,1",0
"3027,4","3109,7","3036,6","3107,1",1
"2987,5","3083,9","3036,1","3105,6",1
"2985,5","3054,8","3034,8","3103,1",1
"2973,3","3037,4","3038,8","3099,4",2
"3014,8","3020,7",3048,"3097,4",1
"3042,9","3012,3","3058,4","3093,4",2
"3051,1","3011,3","3070,9","3091,1",2
"3086,9","3029,3","3083,2","3088,8",1
"3102,6","3044,2","3087,7","3087,5",0
"3087,1","3058,3","3089,9","3086,1",2
"3099,3","3080,2","3088,5","3085,5",2
"3143,7","3095,1",3090,"3087,1",2
"3191,1","3122,5","3092,9","3088,1",1
"3233,9","3147,3","3095,1","3088,6",0
"3219,5","3160,4","3095,8",3089,0
"3169,3","3166,4","3094,3","3088,5",1
"3141,1","3175,9","3096,3","3083,8",1
"3132,5","3175,9","3094,1","3079,4",2
"3169,2","3183,2","3100,2","3078,8",1
"3207,8","3180,7","3106,5","3081,5",1
"3202,4","3174,2","3117,7","3083,3",1
"3198,2","3174,6","3127,6","3083,3",1
"3210,7",3186,"3140,2","3085,3",2
"3247,5",3205,3155,"3088,7",1
"3267,5","3224,6","3165,5","3091,1",2
"3296,9","3241,5","3180,4","3096,2",1
"3325,2","3258,1","3192,9","3101,3",1
3330,"3277,9","3204,7","3105,1",1
"3330,5","3295,9","3215,7","3109,4",1
"3317,6","3308,4","3227,7","3114,6",2
"3337,9","3321,7","3239,5","3120,6",0
3341,"3329,4","3247,5","3126,8",0
"3292,2","3320,4","3249,6","3132,1",2
"3282,1","3317,1","3252,3","3140,2",2
3333,"3321,3",3261,"3150,2",1
"3372,1",3329,"3272,6","3161,2",2
"3402,3","3345,5","3287,1","3173,3",1
"3416,6","3351,5",3301,"3184,3",1
"3408,4","3364,7",3311,"3192,3",1
"3410,8","3385,3","3321,3",3200,1
"3417,4","3403,4","3332,5","3205,4",0
"3398,9","3404,2","3341,3","3210,2",1
"3378,8","3405,3","3349,3","3214,6",1
"3380,1","3397,8","3354,6","3218,1",1
3383,"3395,7","3360,9","3222,3",1
"3391,8","3393,1","3364,1","3226,7",2
"3416,4","3397,3",3370,"3233,5",2
"3456,1","3404,2","3376,7","3239,5",1
"3468,9","3417,3","3383,8","3247,1",1
"3456,3","3426,3","3390,6","3254,4",1
"3447,3","3436,5","3394,8","3263,9",1
"3457,2","3447,5","3402,2","3273,2",1
"3454,2","3454,4",3411,"3282,6",1
"3447,7","3456,4","3418,8","3292,2",1
"3453,2","3453,5",3423,"3300,1",2
"3476,1","3458,5","3429,2","3309,5",1
"3500,5","3466,2","3432,8","3318,1",1
"3494,4","3471,9","3436,9","3325,8",0
"3425,1",3457,"3434,5",3331,1
"3377,4",3450,"3433,6","3337,4",2
"3435,3","3453,4","3436,3","3344,4",1
"3482,9","3458,5",3442,3351,1
"3488,8","3457,1","3447,3","3356,4",2
"3520,1","3464,1",3456,"3362,5",1
"3557,3","3475,1","3464,7","3369,9",1
"3572,4","3506,2","3474,1","3378,6",1
"3587,5","3535,1","3481,8","3387,7",1
"3586,4","3549,3","3487,1","3396,7",0
"3554,4","3555,5","3490,4","3403,1",1
"3529,1","3560,8","3494,4","3409,6",0
"3499,9","3549,7","3495,6",3415,1
"3474,3","3537,1","3496,1","3420,6",1
"3489,1","3525,9","3499,1","3426,2",0
"3485,8",3508,"3499,9","3430,2",0
"3449,9","3486,9","3498,8","3433,5",0
"3405,6","3465,6","3492,8","3434,5",2
"3402,5","3450,8",3489,"3436,6",2
"3443,4","3449,4","3487,7",3439,0
"3434,8","3439,5",3490,"3440,7",0
"3360,1","3412,5",3486,"3440,7",1
"3316,6","3391,2","3478,1","3439,9",0
"3268,7","3360,8","3464,6","3437,9",1
"3227,6","3340,3",3452,"3437,3",2
"3253,7","3318,3","3437,9","3436,7",0
"3229,4","3279,2","3419,2","3433,1",1
"3197,2","3250,4","3400,4","3429,7",2
"3248,9","3247,4","3385,3",3427,0
"3266,4",3236,"3368,4","3423,7",0
"3207,2","3229,8","3350,6",3419,1
"3181,3","3222,8","3333,7","3414,5",0
"3143,5","3198,3",3315,3408,2
"3133,8","3195,5","3299,6","3403,9",2
"3201,4","3199,5","3286,2","3400,9",1
"3231,4","3190,5","3274,2",3398,2
"3247,8","3194,2",3266,"3395,5",0
"3239,5","3199,7","3257,6","3391,9",1
"3219,6","3205,1","3247,7","3387,6",1
"3224,8",3223,"3235,7","3382,6",0
"3192,7","3221,9","3223,5","3376,6",2
"3188,1","3219,2","3218,5","3371,9",0
"3169,5","3204,3","3208,8","3365,5",1
"3121,7","3183,2","3203,8","3358,5",1
"3124,4","3171,4","3198,4","3352,3",1
3130,"3157,6","3191,4","3345,8",0
"3093,9","3133,9","3184,9","3337,9",1
"3048,6","3116,4","3176,6","3328,7",1
3044,"3092,8","3164,4","3319,6",0
"3030,3","3076,6",3153,"3310,1",1
3010,"3060,8","3144,7",3303,1
"3017,6","3046,1","3136,6","3295,7",2
"3055,6","3039,6","3135,9","3287,8",0
"3043,7","3031,8","3127,6","3278,2",2
"3020,8","3031,6","3117,8","3269,1",1
"3043,1","3031,5","3108,7","3259,1",1
"3045,5",3036,"3097,6","3248,7",2
"3063,8","3046,9","3091,2","3238,7",0
"3050,1","3045,3","3080,6","3227,2",1
"3016,3","3035,7","3070,3","3215,9",0
"2983,7","3028,1","3059,7","3204,3",1
"2952,5","3016,2","3046,8","3192,9",2
"2970,3","3007,3","3039,8","3183,1",2
"3022,3","3009,5","3036,8","3174,8",1
"3064,8","3007,6","3033,9","3166,2",1
"3061,4","3012,8",3030,"3157,8",1
"3047,2","3016,4","3029,2","3150,1",1
"3044,8","3030,2","3029,6","3143,4",1
"3038,5",3041,"3028,7","3135,5",1
"3031,2","3047,6","3029,7","3126,9",2
3060,"3051,8","3033,7","3120,5",1
"3076,9","3051,1","3035,6","3115,6",2
"3092,1","3060,6","3037,3","3111,5",1
"3122,2","3072,5","3043,5","3109,7",1
"3120,4","3082,1","3047,3","3107,2",1
"3102,6","3090,8","3049,4","3103,7",0
"3056,3","3089,3","3048,3","3100,3",1
"3017,2","3078,6","3044,7","3096,5",2
"3037,9","3078,1","3047,1","3091,9",1
"3057,4","3068,7","3048,9","3088,1",2
"3124,2","3078,7","3061,2","3088,6",2
"3218,4","3096,7","3075,4","3089,6",2
"3255,7","3122,5","3089,7",3093,1
"3269,5","3157,6","3100,2",3095,0
"3248,6","3188,6","3108,1","3094,9",0
"3199,1","3203,7","3113,9","3093,7",1
"3162,8","3218,7","3119,6","3091,5",1
"3166,1","3215,6","3126,1","3090,8",1
"3166,3","3203,8","3132,4","3089,4",1
"3146,2","3184,4","3137,6","3087,6",2
3158,"3171,9","3142,2",3088,1
"3180,4","3164,9","3147,9","3087,3",1
"3178,4",3166,"3150,9","3088,4",2
"3206,2","3177,3","3156,3","3090,7",1
"3249,5","3189,9","3163,8","3093,4",0
"3228,8","3195,1","3168,9","3094,7",0
"3147,7","3190,3","3172,9","3095,5",1
"3088,1","3175,1",3176,"3096,2",1
"3078,2","3161,1","3176,9","3096,9",2
"3144,4","3165,4","3184,7","3100,8",2
"3243,7","3171,8","3188,9","3106,2",2
"3300,5",3180,"3192,9","3112,1",1
"3306,2","3193,9","3193,9","3116,3",1
"3306,6","3225,4","3196,6","3122,6",0
3277,"3247,9","3196,8","3126,5",2
"3303,3","3289,7","3207,1",3133,1
"3387,9","3317,5","3219,3","3140,2",2
"3427,4","3342,2","3233,2","3147,6",1
"3445,8",3359,"3247,2",3156,1
"3447,5","3382,6","3263,3","3164,8",1
"3446,2","3398,9","3276,1","3174,5",1
3431,"3426,6","3288,4",3184,1
"3438,3","3437,4",3302,"3193,3",1
"3449,7","3444,3","3312,7","3201,1",2
"3464,8","3448,1","3323,6","3209,3",1
"3484,4","3455,3","3338,3",3218,1
"3484,5","3458,7","3357,3","3226,8",2
"3496,9","3469,8","3379,2","3236,1",0
"3487,5","3474,8","3398,2","3244,7",1
"3447,1","3472,3","3409,5","3252,7",1
"3432,9",3470,"3417,1","3259,6",1
3448,"3467,5","3424,2","3267,6",0
"3447,2","3459,4","3431,2","3273,8",1
"3422,7","3449,9","3435,8","3279,6",0
"3396,5","3430,7","3443,2","3284,9",2
"3396,1","3423,7","3445,1","3291,3",2
"3433,4","3426,8","3447,7",3300,0
"3426,4","3421,9",3445,"3307,7",1
"3402,4","3413,7","3443,4","3314,5",2
"3457,8","3424,9",3446,"3323,7",1
"3514,5",3440,"3450,2","3330,2",1
"3512,6","3458,1","3454,2","3335,5",2
"3521,7","3475,8","3458,5","3340,8",1
"3540,5","3488,7","3463,3","3346,3",0
"3522,9","3503,4","3464,3","3351,8",2
"3541,8","3528,5",3469,3360,1
"3567,6","3534,8","3472,7",3368,0
"3533,2","3533,9","3472,6","3374,7",1
"3522,3","3537,6","3476,1","3382,2",1
"3520,9","3533,7",3480,"3389,7",1
"3520,3","3531,8","3484,9","3396,7",0
3514,"3531,1","3486,6",3403,1
"3505,5","3521,4","3490,7","3409,8",0
"3464,3","3501,6","3490,8","3413,4",1
"3427,1","3491,1","3493,8","3416,9",0
"3397,1","3465,8","3490,9","3420,1",2
"3394,9","3455,1","3489,9","3426,8",1
"3424,6","3438,5","3490,7","3433,6",1
"3410,1","3425,4","3490,7",3440,1
"3403,6","3409,3","3485,3","3443,9",2
"3429,1","3415,4","3482,2","3447,5",0
"3431,8","3410,7","3477,2","3449,2",1
"3394,7","3414,7","3469,5",3451,1
"3374,3","3404,8","3460,6","3451,9",2
"3389,8","3404,7","3456,1","3455,5",1
"3401,4","3402,3","3446,5","3455,8",2
"3404,7",3405,"3439,8","3456,2",2
"3460,6","3411,3","3439,3","3457,1",1
"3514,2","3428,6",3439,"3458,9",1
"3531,3","3450,4","3440,3","3460,5",0
"3519,9","3470,2",3439,"3461,9",1
"3493,9","3480,1","3438,3",3463,0
"3444,9","3482,6","3432,9","3462,1",1
"3416,5","3483,5","3433,5","3461,7",1
3419,"3470,7","3432,1","3460,3",1
"3423,3","3457,5","3436,1","3459,2",1
3422,"3439,5","3434,8","3457,8",2
"3434,2",3433,"3437,1","3456,7",0
"3444,4","3425,3","3438,3","3456,1",2
"3452,3","3435,2",3442,"3456,9",1
"3483,9","3444,6","3443,7","3458,1",0
"3470,5","3449,9","3445,8","3457,8",2
"3463,6","3456,1","3450,6","3458,8",0
"3444,1","3456,2","3452,8","3458,7",1
"3408,6","3448,8","3452,5","3459,3",1
"3415,6",3448,"3454,2","3459,5",1
"3417,6","3438,9","3453,8","3458,6",1
"3421,1",3430,"3450,3","3459,3",0
"3415,3","3423,1","3443,9","3459,1",1
"3391,2","3409,4","3436,3","3456,6",0
3362,"3399,6","3428,1",3453,2
"3390,6","3404,2","3425,9","3451,7",1
"3450,8","3409,7","3428,7","3450,2",1
"3469,7","3419,1","3431,3","3448,9",1
"3487,8","3428,7","3435,6","3448,8",2
"3513,5","3447,1","3440,3","3447,7",1
"3514,9","3464,1","3444,9","3446,7",1
"3501,5",3487,3447,"3446,5",1
"3508,7","3497,8","3451,3","3446,1",2
3542,"3513,1",3456,"3447,3",1
"3563,1","3524,5","3459,2","3447,9",1
"3561,9","3534,3","3465,1","3449,2",1
"3573,5","3541,6","3470,2","3450,6",1
"3585,5","3554,4","3479,3","3454,1",1
"3596,1","3568,7",3489,"3457,3",1
"3603,6","3581,6","3498,1","3462,4",1
"3608,9","3587,7","3508,1","3465,9",2
"3629,1","3600,4","3518,9","3470,5",1
"3646,4","3611,9","3531,2","3475,3",1
"3644,9","3620,8","3544,2","3480,2",1
"3643,2","3628,4","3559,3","3483,9",1
"3640,7","3633,6","3569,3","3488,5",1
"3643,4","3639,7","3578,6","3493,9",1
"3656,6","3647,2","3587,9","3499,8",1
"3665,7","3650,2","3596,4","3504,9",1
"3664,1","3652,3",3603,"3510,3",1
3657,"3653,6","3610,6",3515,1
"3663,4",3658,"3619,2","3518,5",0
"3647,3","3655,5","3624,4","3520,3",1
"3630,7","3654,4","3628,1","3522,4",2
"3687,5","3664,3","3636,9",3527,1
"3727,6","3672,1","3644,6","3531,8",1
"3725,6","3681,9","3652,1","3538,2",1
"3717,3","3689,3","3657,8","3543,8",1
"3705,3","3693,9",3663,"3549,7",1
"3711,7","3707,7","3668,6","3555,3",1
"3710,3","3716,6","3673,2","3561,2",1
"3704,6","3712,6","3676,1","3566,2",1
"3707,1","3710,8","3679,2","3571,7",1
"3702,8","3706,1","3681,9","3576,2",1
"3702,9","3706,7","3685,2","3580,5",2
"3726,3","3712,1","3690,5","3586,4",1
"3742,8","3715,6","3695,1","3591,7",1
"3752,3","3724,1","3700,1","3598,7",1
3752,"3729,1","3703,8","3605,4",1
"3733,6","3731,7",3707,"3611,5",1
"3739,2","3739,5",3712,"3618,3",1
"3765,2","3749,5","3717,2","3625,2",1
"3779,5","3754,7","3725,2","3632,8",1
"3783,4",3761,"3732,5","3640,9",1
"3775,7","3761,4",3734,"3649,4",0
"3749,1","3760,2","3734,6","3655,2",2
"3753,1",3767,"3736,8","3661,5",0
"3716,7","3753,8","3734,6","3665,1",2
"3677,3","3741,9",3734,"3669,1",0
"3668,8","3722,1","3730,3","3671,3",0
3622,"3695,7","3725,2","3673,3",2
"3625,3","3679,2","3722,3","3676,3",1
3650,"3667,5","3719,5",3679,2
"3668,6",3655,"3718,9","3681,3",1
"3692,6","3660,5","3718,4","3684,2",1
"3684,1",3657,"3714,7","3686,2",1
3665,"3659,5","3710,6","3687,8",1
"3663,7","3668,9","3705,8","3689,4",2
"3701,4","3681,2","3705,6",3692,1
"3722,9","3689,7","3704,8","3694,1",0
"3667,3","3680,9","3698,4","3694,4",2
"3665,5",3682,"3694,8","3695,6",1
"3713,8","3689,4","3691,8","3697,1",0
"3671,6","3683,9","3683,6","3696,7",2
"3656,7","3687,4","3679,9","3697,6",2
"3707,2","3685,5","3679,4","3699,3",1
"3711,5","3684,1","3675,8","3700,3",1
"3704,8","3696,2","3678,3","3701,2",2
"3748,5","3707,8","3682,9","3703,7",1
"3780,5","3715,3","3689,4","3705,9",1
"3783,8","3739,8","3699,1","3708,7",2
3817,"3761,1","3708,6",3712,1
"3838,2","3777,3","3717,9","3716,4",1
"3838,1","3797,3","3725,5","3720,3",1
3838,"3815,3","3732,4","3722,4",2
"3853,8","3827,4","3742,5","3725,4",1
"3857,8","3837,4","3751,7","3727,7",1
"3834,8","3841,9","3759,6","3730,1",0
"3800,6","3832,7","3761,6","3731,5",2
"3802,7","3831,8","3767,6","3733,7",0
"3802,2","3822,5","3775,1","3735,2",1
"3772,6","3813,1","3778,3","3736,4",0
"3749,1","3792,6","3778,6","3736,8",1
"3738,3","3778,9",3785,"3737,9",0
"3730,1","3762,7",3786,"3737,9",1
"3721,5","3756,3","3786,4","3737,7",2
"3768,4","3752,9","3791,7",3739,0
"3780,2",3750,"3793,9","3738,8",1
"3740,6","3743,7","3790,9","3738,5",0
"3694,8","3734,5","3785,4","3737,2",1
"3665,1","3722,8",3779,"3735,5",1
"3668,8",3717,"3770,5","3733,4",2
"3707,2","3718,7","3765,9","3732,6",2
"3759,7","3714,5","3762,7","3732,4",0
"3752,5","3710,8","3757,4","3731,7",1
"3719,9","3708,6","3749,3","3731,3",1
"3698,1","3711,8","3741,4","3729,5",0
"3642,5","3702,1","3730,1","3728,3",1
"3599,3","3691,9","3721,3","3726,4",2
"3625,7","3678,8","3712,4","3726,6",1
3652,"3661,2","3706,3","3727,6",2
"3717,6","3668,9","3706,9","3730,3",2
3813,"3687,8","3712,6","3734,1",1
"3841,7","3709,9","3717,2","3737,2",0
"3825,3",3740,"3722,2","3739,4",2
"3839,4","3778,5",3729,"3743,4",1
"3862,7","3807,7","3731,6","3747,3",1
"3857,8","3837,2","3736,8","3751,2",2
"3885,9","3855,8","3746,1","3754,7",1
3910,3865,"3758,3","3758,7",1
"3914,2","3876,5",3771,"3764,6",2
"3938,8","3897,4","3785,3","3769,6",1
"3942,4",3906,"3794,5","3773,7",1
"3941,2","3919,8","3803,4","3780,4",1
"3949,5","3932,2","3814,2","3785,4",1
"3955,6","3939,8",3827,"3790,3",1
"3974,1","3950,5","3841,8","3795,9",1
"3980,7","3958,8","3860,8","3801,3",1
"3990,2","3965,2","3880,9","3805,6",1
"4012,1","3978,6","3899,5","3810,6",1
"4029,5","3990,4","3918,7","3815,4",1
"4043,6","4005,5","3932,1","3819,7",0
"4009,1","4005,7","3938,3","3822,3",1
3962,"4002,1","3944,1","3824,6",2
3976,"4004,4","3953,4","3827,8",2
"4022,9","4011,4","3962,5","3831,4",0
"4012,3","4004,4","3968,3",3834,1
"3985,2","3998,7","3975,2","3837,4",0
"3972,5","3984,1",3977,"3840,9",1
"3934,6","3977,5","3977,7","3842,7",1
"3923,3",3973,"3977,9","3845,7",0
"3889,1","3952,6","3972,7","3847,3",0
"3833,4","3918,9",3967,"3849,1",2
"3843,4","3904,4","3962,9","3851,5",1
"3868,5","3885,5","3958,9","3854,6",0
"3837,5","3865,8","3951,1","3856,2",1
"3802,1","3847,7","3941,7",3856,1
"3795,8","3829,4","3932,6","3856,8",1
"3801,6","3822,7","3922,8","3858,4",2
"3834,4","3829,7","3914,9","3862,4",1
"3862,1",3828,"3906,1","3866,3",1
"3849,9","3824,4","3895,5","3869,6",0
"3769,1","3808,5","3882,1","3868,7",0
"3678,5","3789,1","3867,1","3866,4",0
"3626,8","3760,2","3847,2","3863,7",2
"3622,7",3738,"3827,1","3862,5",2
"3687,9","3718,3","3814,7","3863,3",2
"3744,1","3704,3",3803,"3866,6",1
"3750,6","3689,9","3792,5","3869,4",1
"3753,2","3699,7","3784,9","3871,7",1
3755,"3711,8","3775,7","3873,5",0
"3722,3",3727,"3768,2","3871,9",2
"3755,7","3749,8","3767,9","3871,2",0
