3500008,290506,5022.86,5026.36,5009.17,5015.32,1960675
3500008,300506,5010.35,5023.41,4882.72,4893.87,6474194
3500008,310506,4834.56,4937.91,4821.13,4930.18,6452951
3500008,10606,4927.13,4954.46,4885.34,4947.29,4623089
3500008,20606,5000.45,5023.17,4937.81,4959.70,4986059
3500008,50606,4960.16,4970.51,4906.46,4916.04,2900608
3500008,60606,4834.44,4857.39,4786.43,4797.92,5609093
3500008,70606,4820.29,4832.50,4767.32,4824.77,5188528
3500008,80606,4706.39,4762.74,4684.34,4684.34,8123909
3500008,90606,4757.55,4785.59,4736.49,4768.18,5123846
3500008,120606,4757.56,4780.08,4720.16,4723.18,3677795
3500008,130606,4635.30,4660.34,4594.34,4617.59,6604014
3500008,140606,4622.22,4642.15,4564.69,4615.44,8058345
3500008,150606,4639.40,4729.80,4639.40,4724.58,6373759
3500008,160606,4789.94,4801.63,4681.47,4694.89,10000
3500008,190606,4722.62,4772.62,4718.72,4729.02,4829751
3500008,200606,4687.39,4770.42,4678.37,4770.42,4966098
3500008,210606,4780.45,4785.86,4711.17,4774.73,4917861
3500008,220606,4828.63,4838.54,4775.59,4803.29,4297898
3500008,230606,4812.80,4834.20,4788.80,4817.63,3647520
3500008,260606,4838.72,4842.80,4796.15,4801.49,5905312
3500008,270606,4829.16,4832.16,4766.10,4771.24,4529065
3500008,280606,4751.79,4802.61,4744.58,4774.00,4314394
3500008,290606,4814.91,4880.38,4800.49,4880.38,4883625
3500008,300606,4946.59,4974.53,4914.25,4965.96,5922893
3500008,30706,4967.07,4982.84,4952.16,4980.62,4776760
3500008,40706,4985.84,4985.84,4948.41,4983.88,2505912
3500008,50706,4959.93,4963.44,4902.57,4921.30,4752661
3500008,60706,4935.28,4971.69,4933.19,4966.45,5227600
3500008,70706,4950.71,4977.68,4921.57,4953.71,3992591
3500008,100706,4939.20,4989.29,4908.98,4982.48,3934937
3500008,110706,4954.15,4975.78,4903.28,4914.39,6095288
3500008,120706,4946.12,4978.73,4932.70,4941.73,4802785
3500008,130706,4903.58,4904.01,4834.81,4852.52,6193227
3500008,140706,4811.80,4842.85,4780.79,4780.79,3574812
3500008,170706,4790.92,4790.92,4710.61,4750.08,4297477
3500008,180706,4740.01,4763.83,4715.62,4734.54,4313336
3500008,190706,4733.27,4846.54,4733.27,4846.54,4644508
3500008,200706,4870.27,4895.10,4854.58,4865.04,3794130
3500008,210706,4841.28,4860.49,4802.59,4818.55,3884534
3500008,240706,4827.07,4919.44,4826.17,4914.93,3353685
3500008,250706,4931.94,4958.05,4915.90,4933.12,3855316
3500008,260706,4937.07,4954.80,4925.47,4943.00,4256181
3500008,270706,4974.42,5001.21,4961.54,5001.21,6086155
3500008,280706,4978.07,5030.78,4962.54,5028.51,4510695
3500008,310706,5024.51,5034.06,5006.28,5009.42,3040527
3500008,10806,5010.95,5024.09,4932.41,4948.23,3888776
3500008,20806,4984.11,5027.20,4976.51,5026.25,4745874
3500008,30806,5034.46,5038.68,4958.18,4983.68,4822253
3500008,40806,5013.43,5060.47,4995.77,5040.95,4759607
3500008,70806,4980.44,4995.50,4950.18,4956.34,3490759
3500008,80806,4986.91,4991.49,4943.57,4967.95,3556904
3500008,90806,4982.84,5033.19,4948.18,5025.15,4131584
3500008,100806,4973.73,4986.60,4935.96,4976.64,4025087
3500008,110806,4993.13,5015.01,4962.62,4985.52,3129016
3500008,140806,5019.17,5050.40,5015.48,5046.93,2609028
3500008,150806,5033.20,5125.62,5031.22,5115.02,3495062
3500008,160806,5117.22,5140.73,5102.23,5137.31,4185205
3500008,170806,5139.78,5144.84,5122.40,5144.84,3983911
3500008,180806,5142.67,5157.60,5127.44,5135.69,4016848
3500008,210806,5126.74,5136.22,5094.73,5104.65,2697472
3500008,220806,5126.19,5131.18,5072.73,5128.33,3420671
3500008,230806,5126.55,5131.51,5075.44,5082.73,3121035
3500008,240806,5085.44,5128.96,5064.83,5112.85,3430913
3500008,250806,5118.41,5133.78,5089.45,5111.13,2627820
3500008,280806,5104.38,5154.27,5083.01,5148.52,1925840
3500008,290806,5151.68,5183.47,5144.48,5160.32,3520741
3500008,300806,5176.97,5196.91,5162.71,5182.79,3546306
3500008,310806,5196.08,5196.90,5157.56,5165.04,4234219
3500008,10906,5181.98,5206.23,5170.01,5183.45,4172612
3500008,40906,5195.18,5209.06,5190.38,5203.24,3017299
3500008,50906,5201.96,5202.44,5147.33,5172.85,3437298
3500008,60906,5173.36,5179.88,5107.95,5115.52,4517003
3500008,70906,5090.24,5090.27,5043.76,5060.09,4819333
3500008,80906,5072.75,5091.32,5058.07,5073.57,3628048
3500008,110906,5042.88,5058.31,5018.18,5058.31,3730930
3500008,120906,5042.88,5129.36,5037.73,5125.97,4980346
3500008,130906,5142.98,5152.89,5113.22,5137.93,4046428
3500008,140906,5149.09,5165.39,5106.25,5123.85,4203462
3500008,150906,5131.02,5163.06,5112.88,5144.88,9442267
3500008,180906,5152.90,5159.46,5119.36,5146.96,3496059
3500008,190906,5148.68,5151.78,5091.94,5115.99,4332126
3500008,200906,5110.61,5199.11,5106.01,5192.74,4961354
3500008,210906,5190.28,5222.83,5175.18,5208.32,5233735
3500008,220906,5169.51,5182.73,5122.77,5141.95,3915990
3500008,250906,5156.44,5183.89,5126.39,5146.49,4081830
3500008,260906,5184.83,5229.14,5176.65,5219.59,4846820
3500008,270906,5240.98,5252.75,5208.89,5243.10,5392489
3500008,280906,5237.58,5263.44,5232.78,5250.01,5023410
3500008,290906,5258.84,5285.34,5246.98,5250.01,3849266
3500008,21006,5268.63,5276.23,5229.22,5243.13,4082348
3500008,31006,5223.75,5230.51,5196.07,5219.79,4269507
3500008,41006,5219.25,5261.24,5216.36,5256.55,5589643
3500008,51006,5298.06,5300.18,5278.04,5288.53,5305792
3500008,61006,5295.00,5295.00,5259.22,5282.06,4631945
3500008,91006,5261.87,5291.32,5261.77,5284.74,3585361
3500008,101006,5297.04,5313.82,5285.36,5309.79,4884218
3500008,111006,5297.88,5313.72,5271.56,5313.19,5110508
3500008,121006,5317.25,5363.87,5310.42,5361.51,6433589
3500008,131006,5368.80,5372.81,5344.69,5353.23,4792485
3500008,161006,5359.00,5366.26,5341.63,5361.97,3706026
3500008,171006,5347.89,5353.67,5298.88,5302.99,4861789
3500008,181006,5328.24,5381.90,5324.25,5361.29,4829953
3500008,191006,5337.60,5377.74,5329.68,5359.74,4225129
3500008,201006,5373.20,5399.83,5359.80,5375.35,4812688
3500008,231006,5391.78,5420.23,5361.38,5411.81,3249469
3500008,241006,5407.79,5411.37,5388.14,5404.54,4738847
3500008,251006,5398.17,5427.10,5395.72,5422.28,5056171
3500008,261006,5447.78,5458.21,5421.79,5433.79,6051536
3500008,271006,5436.62,5448.67,5373.26,5396.03,4909899
3500008,301006,5352.87,5365.89,5341.77,5362.23,4115180
3500008,311006,5349.95,5372.35,5337.11,5348.73,5232402
3500008,11106,5351.36,5387.77,5340.06,5370.86,3126681
3500008,21106,5345.66,5354.92,5290.27,5310.07,4713376
3500008,31106,5325.05,5359.74,5305.72,5336.30,4310367
3500008,61106,5351.46,5402.36,5347.40,5402.36,3876591
3500008,71106,5407.16,5447.02,5400.72,5437.78,4750853
3500008,81106,5411.05,5441.91,5403.38,5437.16,4250097
3500008,91106,5443.73,5451.35,5426.25,5448.60,4647798
3500008,101106,5430.96,5454.60,5418.98,5447.50,4120750
3500008,131106,5445.47,5502.39,5444.01,5490.56,4102768
3500008,141106,5498.80,5500.72,5459.89,5476.28,4409175
3500008,151106,5504.38,5511.53,5486.24,5511.53,3905115
3500008,161106,5500.68,5518.43,5490.87,5505.72,4757770
3500008,171106,5479.96,5489.12,5422.01,5439.71,5495857
3500008,201106,5414.31,5466.83,5394.05,5454.74,3569036
3500008,211106,5451.98,5486.21,5449.90,5459.35,3730603
3500008,221106,5481.21,5494.34,5439.25,5452.49,5008769
3500008,231106,5465.73,5470.75,5399.81,5424.86,3337546
3500008,241106,5407.23,5416.36,5349.67,5389.46,4452186
3500008,271106,5377.25,5402.09,5308.65,5308.65,5119818
3500008,281106,5304.50,5321.11,5272.47,5306.24,4980140
3500008,291106,5336.39,5381.25,5317.42,5381.25,5062047
3500008,301106,5388.38,5398.96,5325.26,5327.64,5654317
3500008,11206,5341.62,5365.30,5239.84,5254.05,7948226
3500008,41206,5268.24,5299.12,5246.38,5296.08,4770063
3500008,51206,5311.88,5374.11,5298.93,5359.69,6174324
3500008,61206,5362.64,5376.15,5325.05,5350.62,4604075
3500008,71206,5331.43,5401.49,5330.98,5379.21,5195219
3500008,81206,5354.76,5387.70,5329.49,5384.16,5034164
3500008,111206,5413.13,5432.35,5401.38,5427.56,5279429
3500008,121206,5429.36,5432.57,5406.55,5426.82,5522962
3500008,131206,5428.49,5480.40,5421.84,5475.85,6244072
3500008,141206,5496.13,5516.50,5490.31,5509.58,5457780
3500008,151206,5525.38,5553.45,5515.45,5541.62,7951035
3500008,181206,5533.08,5545.00,5526.83,5530.32,4877039
3500008,191206,5498.48,5507.75,5464.87,5484.76,4588910
3500008,201206,5512.31,5524.98,5507.87,5514.42,4579466
3500008,211206,5499.43,5527.11,5496.96,5510.39,4417281
3500008,221206,5496.54,5503.20,5453.11,5453.94,3259275
3500008,271206,5482.68,5540.01,5478.85,5540.01,2660445
3500008,281206,5546.74,5549.47,5520.77,5533.36,2249628
3500008,291206,5531.63,5553.86,5531.63,5541.76,2336461
3500008,20107,5575.76,5621.65,5575.63,5617.71,3769094
3500008,30107,5621.00,5623.67,5596.82,5610.92,4675299
3500008,40107,5573.73,5585.54,5547.51,5574.56,5466456
3500008,50107,5552.64,5566.24,5517.35,5517.35,5560677
3500008,80107,5552.64,5555.67,5509.06,5518.59,5017563
3500008,90107,5549.01,5563.48,5532.62,5533.03,6472961
3500008,100107,5505.36,5524.11,5473.47,5501.95,5849857
3500008,110107,5523.72,5609.80,5515.60,5609.80,7032941
3500008,120107,5597.02,5619.93,5589.03,5617.62,5748960
3500008,150107,5641.37,5649.76,5623.35,5631.08,4136860
3500008,160107,5637.27,5645.20,5588.77,5591.54,4987150
3500008,170107,5592.31,5602.68,5538.48,5561.78,5364507
3500008,180107,5584.75,5609.34,5539.82,5555.04,7767150
3500008,190107,5554.50,5623.40,5529.44,5614.70,7731053
3500008,220107,5630.41,5639.70,5576.56,5579.78,5948609
3500008,230107,5582.99,5592.82,5539.76,5575.07,6590576
3500008,240107,5595.96,5646.14,5593.36,5638.08,6078016
3500008,250107,5649.01,5658.08,5590.65,5609.20,6490182
3500008,260107,5577.31,5611.84,5547.68,5582.30,6448117
3500008,290107,5584.31,5630.33,5582.43,5619.70,4848963
3500008,300107,5610.89,5653.88,5603.23,5645.59,5084608
3500008,310107,5637.77,5653.76,5601.17,5608.31,5525173
3500008,10207,5664.09,5689.44,5657.23,5662.25,6112140
3500008,20207,5680.13,5693.47,5666.77,5677.30,5866264
3500008,50207,5671.23,5691.83,5659.36,5681.11,4694359
3500008,60207,5680.12,5699.27,5670.48,5676.78,4515086
3500008,70207,5687.27,5710.57,5681.89,5703.00,5464665
3500008,80207,5705.16,5711.04,5652.48,5665.10,5126664
3500008,90207,5699.18,5710.31,5688.94,5692.45,4989532
3500008,120207,5670.73,5670.73,5625.38,5643.95,4604070
3500008,130207,5656.48,5682.69,5651.27,5682.69,5501267
3500008,140207,5700.40,5725.84,5693.36,5725.84,6281841
3500008,150207,5724.54,5729.16,5704.67,5720.88,7621813
3500008,160207,5716.43,5728.36,5703.64,5713.59,5580957
3500008,190207,5723.05,5758.33,5717.37,5739.90,4147904
3500008,200207,5739.27,5744.78,5678.38,5713.45,5074797
3500008,210207,5732.80,5736.24,5677.59,5694.56,5401360
3500008,220207,5723.15,5737.36,5700.78,5707.86,5655461
3500008,230207,5723.79,5727.60,5688.83,5716.38,5857276
3500008,260207,5732.28,5771.69,5728.07,5762.54,5034710
3500008,270207,5719.04,5719.45,5581.98,5588.39,9771511
3500008,280207,5475.89,5555.99,5458.65,5516.32,114
3500008,10307,5502.09,5555.37,5355.75,5458.40,126
3500008,20307,5480.27,5499.22,5391.10,5424.70,8148527
3500008,50307,5325.14,5404.14,5303.29,5385.03,8241046
3500008,60307,5431.15,5443.95,5399.12,5437.13,7349343
3500008,70307,5458.30,5469.01,5430.70,5455.07,6915727
3500008,80307,5493.70,5529.31,5481.55,5524.26,6914117
3500008,90307,5515.92,5549.30,5473.32,5537.84,6307450
3500008,120307,5553.82,5565.42,5478.52,5496.07,5518231
3500008,130307,5498.58,5508.56,5432.51,5432.94,5717332
3500008,140307,5346.74,5365.89,5295.58,5296.22,9817071
3500008,150307,5376.36,5389.85,5320.37,5389.85,7367790
3500008,160307,5380.13,5420.62,5346.73,5382.16,8443709
3500008,190307,5435.37,5459.40,5411.54,5458.95,5345552
3500008,200307,5459.67,5504.84,5426.43,5503.27,6144554
3500008,210307,5499.05,5518.12,5490.58,5502.18,4976326
3500008,220307,5577.72,5610.43,5560.50,5598.37,6977809
3500008,230307,5589.80,5642.19,5576.82,5634.75,5820190
3500008,260307,5638.48,5638.63,5546.28,5576.30,5831390
3500008,270307,5609.66,5617.97,5572.01,5587.06,4507895
3500008,280307,5563.50,5574.91,5533.63,5552.69,5474926
3500008,290307,5579.99,5633.42,5578.84,5631.53,4727843
3500008,300307,5630.17,5674.26,5609.02,5634.16,4760537
3500008,20407,5623.40,5648.18,5609.28,5645.56,5094265
3500008,30407,5681.65,5713.53,5669.28,5711.91,5489034
3500008,40407,5730.28,5739.01,5707.39,5739.01,5335632
3500008,50407,5731.70,5751.33,5721.00,5741.38,3917402
3500008,100407,5750.47,5774.97,5725.93,5766.27,5829086
3500008,110407,5757.94,5798.21,5743.24,5751.92,5365218
3500008,120407,5744.42,5759.27,5701.35,5748.94,5578217
3500008,130407,5762.06,5794.62,5748.74,5789.34,4731911
3500008,160407,5815.36,5861.97,5806.52,5861.97,5726739
3500008,170407,5844.49,5871.86,5820.74,5858.14,6073559
3500008,180407,5849.20,5859.17,5813.46,5835.95,6574211
3500008,190407,5775.56,5834.25,5745.03,5829.04,7969967
3500008,200407,5856.50,5957.80,5855.26,5938.90,111
3500008,230407,5937.15,5958.47,5904.56,5917.32,6370305
3500008,240407,5911.65,5923.61,5860.69,5886.03,6735179
3500008,250407,5902.54,5962.21,5902.54,5947.33,6345235
3500008,260407,5979.96,5981.55,5930.91,5944.44,6387944
3500008,270407,5940.76,5950.99,5908.38,5930.77,6081576
3500008,300407,5913.03,5976.34,5913.03,5960.04,4600372
3500008,20507,5985.20,6001.17,5958.98,5990.13,6905492
3500008,30507,6018.59,6019.70,5969.71,6004.28,6480620
3500008,40507,6012.55,6075.58,5999.79,6068.83,7435199
3500008,70507,6079.86,6081.78,6058.92,6071.48,3872795
3500008,80507,6057.59,6064.20,6015.99,6034.25,5436457
3500008,90507,6070.18,6078.28,6020.69,6051.63,6770645
3500008,100507,6044.67,6058.10,6007.27,6012.76,7207417
3500008,110507,5956.00,6051.19,5927.51,6050.63,9009189
3500008,140507,6070.30,6070.30,6016.96,6026.42,5502961
3500008,150507,6001.75,6057.71,5987.49,6049.76,6623884
3500008,160507,6039.55,6053.02,6012.99,6017.91,6395259
3500008,170507,6044.15,6048.97,6010.76,6027.00,3892500
3500008,180507,6018.23,6111.72,6016.12,6101.14,7515549
3500008,210507,6091.59,6110.31,6062.33,6089.91,5541548
3500008,220507,6093.64,6106.98,6076.87,6089.72,5501589
3500008,230507,6093.61,6121.87,6093.32,6120.20,6320433
3500008,240507,6069.95,6110.36,6039.32,6048.31,6303186
3500008,250507,6019.68,6073.37,6011.49,6057.49,5358389
3500008,280507,6065.25,6072.22,6051.17,6071.47,869208
3500008,290507,6079.67,6079.67,6044.51,6056.39,4388764
3500008,300507,6015.75,6046.11,5986.26,6042.15,5454292
3500008,310507,6086.86,6119.33,6066.98,6104.00,7332480
3500008,10607,6113.18,6168.15,6105.61,6168.15,6544081
3500008,40607,6157.33,6163.90,6112.29,6125.81,5615521
3500008,50607,6140.06,6142.37,6077.77,6078.54,6361684
3500008,60607,6072.64,6080.70,5971.42,5977.87,7756895
3500008,70607,5982.54,5999.81,5879.05,5890.49,8665433
3500008,80607,5876.65,5913.74,5837.14,5883.29,8049166
3500008,110607,5939.34,5947.10,5915.06,5940.09,5726702
3500008,120607,5928.81,5944.59,5882.44,5898.16,6437776
3500008,130607,5878.84,5951.12,5851.48,5934.27,6542130
3500008,140607,5974.59,6047.23,5971.06,6047.23,9931284
3500008,150607,6063.52,6122.31,6056.68,6105.28,114
3500008,180607,6117.52,6118.82,6065.08,6087.15,6168082
3500008,190607,6091.92,6106.89,6058.36,6071.67,7001432
3500008,200607,6095.26,6132.14,6091.03,6093.29,6635981
3500008,210607,6043.18,6063.40,5995.37,6029.79,7906400
3500008,220607,6040.51,6055.32,6009.10,6023.25,6731882
3500008,250607,5971.96,6010.30,5944.77,6002.85,6699431
3500008,260607,5962.65,5987.26,5939.23,5953.36,6361985
3500008,270607,5921.46,5947.83,5897.80,5941.67,7012350
3500008,280607,5995.87,6006.31,5976.23,6006.31,6668026
3500008,290607,6031.74,6054.93,5976.95,6054.93,6860855
3500008,20707,6021.10,6040.33,6011.38,6026.95,5307170
3500008,30707,6074.12,6083.99,6065.11,6069.84,6510450
3500008,40707,6080.86,6104.57,6079.54,6098.08,4246423
3500008,50707,6113.23,6115.09,6053.73,6059.53,5828979
3500008,60707,6061.20,6102.69,6059.60,6102.69,4905134
3500008,90707,6118.63,6133.12,6097.78,6104.66,5381055
3500008,100707,6104.13,6126.24,6005.47,6019.22,7545585
3500008,110707,5969.91,6010.25,5936.90,6001.09,7563913
3500008,120707,6026.89,6103.05,5989.44,6103.05,7354962
3500008,130707,6156.16,6156.16,6105.21,6117.96,5976312
3500008,160707,6131.74,6132.29,6101.55,6125.60,4862050
3500008,170707,6106.61,6114.42,6061.78,6099.21,5543178
3500008,180707,6040.65,6062.14,5995.97,5995.97,5994446
3500008,190707,6047.48,6078.86,6027.19,6065.50,5095218
3500008,200707,6050.45,6076.26,5952.22,5957.16,6752154
3500008,230707,5936.28,6009.16,5929.75,6009.16,4776290
3500008,240707,5991.84,6006.52,5897.94,5907.47,6267047
3500008,250707,5885.67,5904.63,5804.17,5837.11,7559816
3500008,260707,5864.00,5867.51,5675.05,5675.05,9810556
3500008,270707,5626.92,5721.83,5608.28,5643.96,9760093
3500008,300707,5649.05,5684.57,5612.36,5646.36,7365955
3500008,310707,5701.52,5754.00,5691.21,5751.08,8678871
3500008,10807,5622.11,5701.21,5561.87,5654.30,9121231
3500008,20807,5704.34,5720.17,5661.09,5682.07,7923706
3500008,30807,5704.56,5704.56,5583.83,5597.89,5960066
3500008,60807,5532.59,5573.22,5516.65,5532.99,6619078
3500008,70807,5610.63,5627.28,5579.19,5620.40,7422830
3500008,80807,5671.33,5766.20,5652.52,5749.29,9142359
3500008,90807,5742.05,5742.05,5562.94,5624.78,105
3500008,100807,5518.21,5558.94,5434.93,5448.63,110
3500008,130807,5512.93,5576.89,5495.22,5569.28,7208321
3500008,140807,5513.06,5574.37,5463.39,5478.66,6369456
3500008,150807,5407.99,5450.93,5378.41,5442.72,7023399
3500008,160807,5338.74,5344.17,5263.15,5265.47,8825917
3500008,170807,5256.86,5450.35,5217.70,5363.63,120
3500008,200807,5428.67,5447.61,5390.06,5399.38,5953946
3500008,210807,5413.03,5445.50,5345.08,5418.78,5659214
3500008,220807,5451.10,5531.86,5448.52,5518.17,6221265
3500008,230807,5575.98,5596.16,5523.33,5523.33,5594890
3500008,240807,5491.20,5578.88,5491.20,5569.38,4277444
3500008,270807,5598.73,5617.79,5584.84,5590.54,2867610
3500008,280807,5579.82,5579.82,5462.93,5474.17,5186341
3500008,290807,5441.52,5520.02,5425.90,5520.02,5962557
3500008,300807,5584.01,5604.85,5521.10,5592.53,6867882
3500008,310807,5634.07,5686.47,5618.85,5662.70,7202074
3500008,30907,5683.10,5683.10,5639.55,5651.27,4391876
3500008,40907,5636.15,5679.95,5602.89,5672.72,5571830
3500008,50907,5655.28,5666.89,5548.69,5551.55,6881765
3500008,60907,5585.54,5596.43,5503.12,5576.62,6026156
3500008,70907,5567.61,5595.35,5417.26,5430.10,7544740
3500008,100907,5432.08,5459.34,5379.78,5386.43,6181668
3500008,110907,5442.10,5491.80,5424.06,5478.94,5505439
3500008,120907,5480.98,5519.44,5462.56,5508.01,5561888
3500008,130907,5489.42,5573.57,5472.20,5565.97,7353292
3500008,140907,5540.36,5553.50,5487.27,5538.92,6397103
3500008,170907,5523.88,5523.88,5431.46,5439.37,6559095
3500008,180907,5418.95,5557.34,5417.01,5549.35,7209481
3500008,190907,5683.27,5744.63,5653.51,5730.82,110
3500008,200907,5686.08,5710.84,5670.52,5688.76,6334246
3500008,210907,5668.02,5724.48,5665.44,5700.65,118
3500008,240907,5686.47,5711.80,5673.07,5692.49,6545489
3500008,250907,5663.18,5673.96,5608.69,5641.59,6953755
3500008,260907,5659.45,5715.31,5659.45,5690.77,5813034
3500008,270907,5740.80,5752.89,5717.49,5733.37,7022338
3500008,280907,5728.95,5734.12,5679.03,5715.69,6636694
3500008,11007,5670.79,5780.79,5660.76,5773.26,6294310
3500008,21007,5811.26,5823.50,5793.19,5799.27,8180415
3500008,31007,5798.24,5809.50,5779.45,5806.18,5770328
3500008,41007,5783.30,5825.94,5776.18,5804.39,6432878
3500008,51007,5810.81,5854.57,5793.68,5843.24,5572269
3500008,81007,5852.32,5852.32,5824.07,5829.40,4042183
